Mesin_ID;Siklus_Waktu;Suhu_Total_Kompresi_HPC;Suhu_Total_Turbin_LPT;Rasio_Tekanan_Mesin;Tekanan_Statis_Ruang_Bakar;Rasio_Aliran_Bahan_Bakar;Kecepatan_Poros_Koreksi;Sisa_Umur_RUL
3;95;158569;140613;906316;4732;52179;814634;84
3;96;158286;140062;906597;4731;52148;814697;83
3;97;158751;140805;906674;4741;52271;815299;82
3;98;158619;140362;906624;4735;52193;814892;81
3;99;158942;139872;906795;4737;52206;814773;80
3;100;157998;140416;907146;473;52201;814827;79
3;101;158777;140555;906793;4742;5226;814615;78
3;102;157935;140884;906894;4739;52195;815461;77
3;103;158562;13954;907557;4748;52205;815438;76
3;104;158674;140337;907059;4744;52166;814665;75
3;105;159189;139773;906239;4732;52173;814537;74
3;106;158644;140562;907476;4732;52211;815787;73
3;107;158696;141067;907153;4745;52179;814639;72
3;108;158329;140594;90689;4725;52148;81479;71
3;109;158821;140277;907377;4732;52159;814998;70
3;110;159241;140314;907503;4741;52146;815096;69
3;111;158383;140173;907035;4741;52209;815299;68
3;112;158414;140061;906774;4741;52135;815589;67
3;113;159074;140852;907148;4741;52228;815276;66
3;114;15884;140781;907618;4718;52168;815499;65
3;115;158897;140056;907634;4753;5216;815231;64
3;116;159156;140784;906822;4736;52191;814508;63
3;117;158774;140228;908693;4748;52174;815214;62
3;118;159005;140853;907602;4744;52237;81520;61
3;119;15881;139822;907577;4753;52172;815734;60
3;120;158558;140879;907542;4735;52147;816118;59
3;121;158586;141379;90825;4748;52177;816235;58
3;122;158683;140606;908414;4743;52194;816058;57
3;123;159472;140804;907955;4756;52227;816419;56
3;124;158841;140529;908378;4731;52132;816191;55
3;125;15805;140504;90813;4734;52186;81613;54
3;126;158313;140996;907607;4741;52156;81562;53
3;127;159361;139595;908803;4754;52142;816496;52
3;128;159224;140932;908404;4755;52215;816919;51
3;129;15975;140591;909126;4733;52243;816303;50
3;130;158408;141011;908967;4753;52155;816838;49
3;131;158991;140613;908591;4744;52122;816686;48
3;132;159288;140851;909525;4757;52122;81664;47
3;133;158914;140948;908942;4747;52144;816734;46
3;134;158699;140661;909109;4764;5216;816928;45
3;135;158865;14075;908964;4754;52163;816338;44
3;136;159225;140541;909715;476;52137;816647;43
3;137;158957;140977;90978;4733;52166;817371;42
3;138;159956;14073;909797;4752;52191;816672;41
3;139;159487;141514;908936;4753;52171;817347;40
3;140;158967;141446;90892;4739;52133;81759;39
3;141;158487;141202;90987;4766;5217;81775;38
3;142;158735;141305;909887;4769;52123;817701;37
3;143;159494;140245;91013;4756;52136;817799;36
3;144;159319;141618;910155;4749;52133;817998;35
3;145;159166;140351;910553;4747;52127;817992;34
3;146;15892;141364;910959;4743;52116;818378;33
3;147;159059;141155;910919;4762;52137;818329;32
3;148;158928;142105;911294;475;5211;817705;31
3;149;159466;141451;91138;4764;52118;818353;30
3;150;159134;140758;910876;4778;52177;818567;29
3;151;159447;142087;911782;4761;52126;81922;28
3;152;159953;141165;91161;4766;52099;818626;27
3;153;159475;141695;911432;4763;52106;819186;26
3;154;159904;141453;912301;4763;52148;819196;25
3;155;158851;141392;913048;4769;52128;819356;24
3;156;15973;141191;912193;4767;5211;819633;23
3;157;159931;141401;912688;4782;52111;819597;22
3;158;159316;142183;913444;4774;52126;82042;21
3;159;15978;14152;912725;4772;52108;819823;20
3;160;159561;141588;913144;4776;52116;820354;19
3;161;159441;14164;914621;4768;52048;820248;18
3;162;159478;142033;913486;4789;52151;820485;17
3;163;159751;142222;914278;4758;52134;820922;16
3;164;160199;141656;914364;4781;52078;82090;15
3;165;160194;141631;915046;4797;5211;821568;14
3;166;159882;141927;915366;4779;52098;821807;13
3;167;160541;141596;914993;4797;52047;822346;12
3;168;159372;142259;915465;4793;52075;822168;11
3;169;16029;142439;915705;479;52019;823054;10
3;170;16061;142852;91593;4814;52062;823071;9
3;171;160348;141933;917051;4791;52075;823324;8
3;172;159773;142638;916878;4764;52025;823535;7
3;173;160478;141729;917485;4816;5207;82344;6
3;174;160286;142479;917987;4784;52002;823496;5
3;175;160374;142417;917276;4812;52034;823886;4
3;176;159561;143851;918588;4798;52091;825182;3
3;177;160121;14235;919153;481;52019;824986;2
3;178;16065;143055;919398;4838;52014;825384;1
3;179;16048;142823;919752;4809;51953;825534;0
4;1;15854;140285;90511;4729;52194;81315;188
4;2;158354;141036;904841;4735;5217;812953;187
4;3;158659;139865;905257;474;52135;813124;186
4;4;158396;140032;90477;4739;5220;81329;185
4;5;159062;139942;904698;4726;52135;812694;184
4;6;158876;140778;904878;4718;5219;813669;183
4;7;158691;140444;905353;4745;52196;813068;182
4;8;158418;140622;904879;4724;52177;81343;181
4;9;158478;140351;90513;4743;52223;813218;180
4;10;15860;140012;905049;475;52154;81315;179
4;11;158875;139579;904929;4731;52235;813008;178
4;12;158433;140367;905308;4735;52177;812983;177
4;13;158774;139523;905394;4729;52178;812722;176
4;14;158338;140762;904565;4749;52191;81341;175
4;15;159208;140113;905065;4735;52198;813216;174
4;16;158539;140984;904949;473;52166;812532;173
4;17;158782;140643;905063;4739;52235;812965;172
4;18;158962;140375;904781;4752;52196;813226;171
4;19;15899;140634;905151;4728;52195;813808;170
4;20;158976;140119;90478;4726;52162;812824;169
4;21;159311;139849;905658;4733;5215;813962;168
4;22;159465;140505;904738;477;52178;81319;167
4;23;159274;14018;904985;4744;52197;813454;166
4;24;158901;140024;905676;4746;52211;812773;165
4;25;159265;139914;905267;4752;52187;81299;164
4;26;158928;139954;904902;4721;52171;813885;163
4;27;158209;140227;905666;4737;52237;81350;162
4;28;158369;140085;904903;4761;52172;813159;161
4;29;158553;140161;904924;4742;52156;813182;160
4;30;15844;140321;905569;4757;52168;813194;159
4;31;158087;140049;905185;474;52184;812966;158
4;32;158933;140642;904722;473;52176;813315;157
4;33;159098;140572;905254;4734;5217;813637;156
4;34;158797;139673;905175;475;52165;813049;155
4;35;158789;139889;905405;4738;52149;813526;154
4;36;158948;140677;905082;4732;52212;813253;153
4;37;158275;141183;905021;4728;52123;813301;152
4;38;159119;140063;905177;4736;52187;813117;151
4;39;158105;140606;905741;4756;52181;813367;150
4;40;159622;140738;905355;4738;5222;813481;149
4;41;158831;14034;905766;4727;52195;813278;148
4;42;15870;140108;90469;4742;52183;81371;147
4;43;158999;140747;905677;4747;52167;813267;146
4;44;158587;140308;905481;4729;52207;813123;145
4;45;158746;140312;905089;473;52196;81331;144
4;46;158418;141557;905266;4754;52166;813514;143
4;47;159157;140999;905744;4751;52169;813289;142
4;48;15868;140517;905615;4746;52202;813102;141
4;49;159052;140842;905003;4752;52175;813035;140
4;50;158699;140354;905809;4735;52185;813783;139
4;51;158429;140761;905714;4722;5218;813887;138
4;52;159322;140767;905323;4731;52199;813716;137
4;53;158677;14074;905597;4738;52119;813439;136
4;54;15926;140504;905365;4728;52134;813082;135
4;55;158701;140646;905351;4716;5214;813957;134
4;56;159424;140334;905237;4735;52147;813414;133
4;57;158596;14040;905138;4743;52184;813278;132
4;58;159094;140524;90472;4739;52202;813585;131
4;59;160012;139812;904852;4746;52235;813477;130
4;60;157664;140466;905023;4729;52194;813055;129
4;61;158751;140715;905918;4739;52179;813803;128
4;62;158808;140772;904533;4716;52139;813529;127
4;63;15876;141095;905234;4739;52211;813539;126
4;64;159176;14038;90496;4733;52161;813928;125
4;65;159085;140701;904879;4724;52214;813059;124
4;66;15839;140256;906164;4735;52143;813465;123
4;67;159237;139574;905173;4743;52163;813762;122
4;68;158783;140843;905444;4753;52192;813188;121
4;69;158844;140993;906071;4733;52174;813723;120
4;70;159037;140368;905466;4737;5219;813658;119
4;71;158571;14107;905394;4737;52171;81354;118
4;72;158472;140821;905299;4727;5215;814048;117
4;73;158843;140932;90586;474;52185;813742;116
4;74;15881;140774;905663;4731;52167;81390;115
4;75;159317;140047;90573;4743;52195;813883;114
4;76;158878;140544;906117;4742;52195;814073;113
4;77;158891;139816;906296;4732;52122;813746;112
4;78;158709;140849;905378;4746;52153;813748;111
4;79;159226;140747;905685;4739;52193;813608;110
4;80;15882;140522;905921;4736;52178;813675;109
4;81;158227;140832;905244;4739;52135;813547;108
4;82;158204;140473;905333;473;52187;81360;107
4;83;158816;140659;905738;4734;52182;813495;106
4;84;158992;14039;905378;4752;52163;813457;105
4;85;15799;139907;906379;4727;5216;814355;104
4;86;159136;140758;906026;4742;52174;814042;103
4;87;158737;140605;905377;475;52201;813757;102
4;88;15847;139874;906732;4732;52136;814136;101
4;89;157865;139477;905852;4756;52215;814068;100
4;90;158692;140845;906348;4732;52222;814304;99
4;91;15896;140418;906296;4715;52223;814413;98
4;92;159017;140399;905576;4755;52156;814349;97
4;93;158828;139867;90549;4758;52154;814033;96
4;94;158854;140669;905618;4734;52182;813834;95
4;95;158625;13988;906039;475;52188;814243;94
4;96;15788;140696;905977;4736;5218;813786;93
4;97;158668;141112;906508;475;52196;813963;92
4;98;158361;140334;906337;473;52165;814429;91
4;99;159278;140564;906353;4728;52135;81339;90
4;100;158811;140626;906139;4725;52177;814027;89
4;101;15901;141221;906591;4742;5213;81402;88
4;102;159307;140079;906433;4754;5214;814287;87
4;103;159605;140074;90566;4739;52169;813822;86
4;104;159303;140356;905891;4739;52248;814523;85
4;105;158715;140658;906482;4731;52163;814333;84
4;106;158891;140275;906175;4753;52162;814318;83
4;107;158556;140045;906651;474;52119;814726;82
4;108;158518;141275;906842;4744;52199;814481;81
4;109;158634;140761;907367;4736;52215;814255;80
4;110;158185;14018;906893;4737;52174;814739;79
4;111;158452;140522;905848;4731;52169;814719;78
4;112;159705;140011;907219;4742;52225;814321;77
4;113;159269;141604;90626;4743;5218;814824;76
4;114;158529;140461;907088;4761;52165;814818;75
4;115;158482;139939;906463;4761;52177;814917;74
4;116;158797;140977;906399;4749;52175;814324;73
4;117;15880;14092;907089;4732;52182;814932;72
4;118;159531;140431;906588;476;52178;814455;71
4;119;158757;141187;906166;4756;52137;814598;70
4;120;159046;140588;90691;4752;52155;814654;69
4;121;159861;140336;90709;4759;52167;814447;68
4;122;159436;140556;906329;4742;5212;815073;67
4;123;15864;141181;906729;4759;52167;814419;66
4;124;158787;140087;907332;4749;52133;815225;65
4;125;158017;140402;907065;4741;52168;814895;64
4;126;159243;140507;907248;4758;52134;814992;63
4;127;159159;141029;907447;4749;52172;815275;62
4;128;159221;141791;907847;4779;52141;81532;61
4;129;158944;14036;90681;4745;52131;815404;60
4;130;159361;140621;907576;4748;52163;814892;59
4;131;15938;139975;907108;475;52117;815509;58
4;132;159145;140915;908647;4775;52167;815364;57
4;133;159211;141236;907261;4762;52153;815488;56
4;134;159054;141359;90825;4761;52145;815247;55
4;135;158698;140654;908662;4767;52143;815568;54
4;136;158888;141065;908072;4776;52158;815639;53
4;137;158535;140859;908586;4739;5211;816363;52
4;138;158911;140315;907996;4746;52147;815962;51
4;139;159051;141162;908437;4745;52129;816055;50
4;140;158998;141055;908441;4756;52139;816682;49
4;141;158602;140852;908287;4765;52174;816237;48
4;142;159519;140914;908427;4769;52128;815758;47
4;143;158675;140634;909071;4754;52098;816905;46
4;144;158823;141101;909162;4769;52176;81636;45
4;145;159462;140543;909055;4757;52138;816483;44
4;146;159594;141708;909765;4761;52118;816806;43
4;147;159096;141157;90906;4766;52091;816629;42
4;148;159359;141828;909225;4767;52191;817139;41
4;149;159524;141442;909494;4776;52079;81654;40
4;150;159882;140768;909618;4764;52143;817872;39
4;151;159425;141011;909714;4765;52143;81716;38
4;152;158806;141581;909641;4755;52142;817277;37
4;153;158996;141075;910673;4764;52097;817474;36
4;154;159648;140758;910593;4776;52102;817436;35
4;155;159194;14061;910924;4784;52072;817207;34
4;156;159401;141419;910084;4765;52136;817229;33
4;157;159771;141368;911283;476;52141;818487;32
4;158;159374;142079;911481;4763;52095;818425;31
4;159;159008;141762;909878;4761;5209;818209;30
4;160;159766;141293;910885;477;52075;818501;29
4;161;159053;141351;911628;4764;52119;818482;28
4;162;15892;141909;912702;4763;52091;819055;27
4;163;159669;141732;911948;4792;52094;818826;26
4;164;158821;141181;912406;4791;52075;818967;25
4;165;159842;14139;912558;4756;52146;81893;24
4;166;159507;141018;912724;4782;52054;819514;23
4;167;159698;141022;913081;4791;52124;819835;22
4;168;159446;141601;912484;4783;52113;819473;21
4;169;15927;141962;913679;478;52124;820008;20
4;170;159573;141294;913879;478;52077;820215;19
4;171;159479;141671;913385;4774;52085;82043;18
4;172;15971;141789;912992;4788;52072;820853;17
4;173;15983;142256;914207;4761;52053;820818;16
4;174;160079;142358;915069;4785;52061;821215;15
4;175;159828;141952;914378;4795;52047;822141;14
4;176;160111;142772;914982;4783;52061;821943;13
4;177;16031;142469;915526;4799;52082;821959;12
4;178;160648;143178;916428;4786;52028;822161;11
4;179;160411;14241;915661;480;52052;822302;10
4;180;161029;142523;916318;4795;52033;822825;9
4;181;159716;141399;916897;4795;52024;823094;8
4;182;160395;142948;916616;4796;52055;822971;7
4;183;160297;142655;917569;4808;52017;823991;6
4;184;160822;142627;917467;4804;52007;824261;5
4;185;160757;142922;918441;4819;52012;824677;4
4;186;160824;142717;918757;4821;52026;824199;3
4;187;160304;142274;920322;4808;5196;825353;2
4;188;160223;143412;919289;4815;52012;825111;1
4;189;161211;143255;919832;4815;51984;825942;0
5;1;158359;139526;906649;4719;52234;815222;268
5;2;158969;139488;906303;4709;5226;815304;267
5;3;158245;139629;906821;4711;52285;814842;266
5;4;158684;139794;907056;4729;52211;814881;265
5;5;158145;139428;906925;4709;5226;814769;264
5;6;15861;139056;906214;4716;52287;814803;263
5;7;158521;13991;906918;4714;52252;81511;262
5;8;158588;139341;907313;4703;52241;814543;261
5;9;158146;13942;906262;4734;52258;814879;260
5;10;158392;13903;907157;4732;52267;814661;259
5;11;158525;139309;906445;473;5220;814673;258
5;12;158389;139407;907086;4712;52296;814724;257
5;13;157955;140231;905642;4711;52242;814969;256
5;14;157803;139628;906288;4726;52219;81534;255
5;15;158942;139411;90663;4709;52274;814415;254
5;16;157843;139029;906546;4708;52224;814459;253
5;17;158187;140059;906679;4711;52289;815344;252
5;18;158471;139109;906652;4698;52264;81438;251
5;19;158806;139743;90715;4698;52265;815175;250
5;20;158285;139307;906046;4713;5220;814739;249
5;21;158171;139741;906169;4723;5224;81500;248
5;22;158133;139959;907171;4716;52275;814804;247
5;23;158259;139912;906758;4718;5227;815534;246
5;24;159243;140089;906639;4725;52221;815604;245
5;25;158282;139733;906726;4719;52281;814437;244
5;26;157877;139819;906514;4717;52241;814604;243
5;27;158269;139422;90707;4701;5225;815392;242
5;28;157577;140243;906966;473;5224;814849;241
5;29;15765;139282;906863;4697;52278;814767;240
5;30;15748;139769;905985;4724;52287;815015;239
5;31;158584;140233;90643;4708;52224;814632;238
5;32;158276;139712;905942;4739;5224;814633;237
5;33;159102;140242;907412;4713;52207;814973;236
5;34;158162;139222;90703;4721;52215;815121;235
5;35;158002;139531;907045;4714;52245;814352;234
5;36;158691;13944;906767;4709;52196;815011;233
5;37;158552;139471;906805;4706;52239;815454;232
5;38;158421;139682;906883;4722;52225;814821;231
5;39;157877;139639;906655;472;52243;814835;230
5;40;158356;140227;906678;4725;52225;815102;229
5;41;158513;139913;907397;4722;52221;814998;228
5;42;158959;139497;907052;4737;52262;815404;227
5;43;158727;139426;907184;4701;52237;815595;226
5;44;158383;13957;90674;4732;52268;814803;225
5;45;15843;139971;906428;470;52254;814626;224
5;46;158687;140055;906541;4727;52162;814777;223
5;47;157917;139744;906821;4705;52257;81473;222
5;48;157629;139562;907203;4724;52265;814691;221
5;49;158318;139448;906921;4707;5225;815373;220
5;50;158648;140306;906724;4737;52256;814817;219
5;51;158084;139367;907192;4727;52192;814973;218
5;52;158597;140388;906699;4706;52203;814095;217
5;53;158271;139324;907751;472;52272;815634;216
5;54;15771;139958;906269;4725;52225;815069;215
5;55;15868;139457;906138;4711;52239;814761;214
5;56;158149;139774;906999;472;5227;814897;213
5;57;157824;139493;906662;4718;52261;814561;212
5;58;15819;13999;906663;4718;52244;815152;211
5;59;158945;140043;906693;4724;52246;81493;210
5;60;158234;139608;905823;470;52222;814918;209
5;61;158695;139692;907425;4712;52282;814827;208
5;62;158142;140663;906588;4733;52233;815099;207
5;63;158576;139217;907142;4731;52215;815035;206
5;64;15862;139645;906547;4715;52226;815137;205
5;65;157821;138919;907171;4702;52218;815249;204
5;66;158239;140235;906946;470;52225;815126;203
5;67;158201;139682;907404;4711;52257;815121;202
5;68;157994;139559;90696;4727;52292;814684;201
5;69;158943;139032;906958;471;52289;815211;200
5;70;15833;138987;907162;471;52238;814612;199
5;71;158152;14017;906896;4726;52197;815512;198
5;72;158074;139984;907358;4706;52241;815147;197
5;73;158666;139649;906791;4745;52242;815371;196
5;74;157618;140357;907426;4722;52304;814965;195
5;75;157687;139505;907257;4708;52212;815097;194
5;76;158543;14028;906147;4746;52281;815444;193
5;77;158203;140014;90695;4743;52221;814493;192
5;78;159361;140748;906412;4716;52177;815145;191
5;79;158308;140135;906615;472;52278;815916;190
5;80;158273;139624;906712;4734;52268;815208;189
5;81;159217;140048;907363;4726;52234;814893;188
5;82;158427;140008;906376;4719;52264;815387;187
5;83;158818;13952;906821;4729;52279;815081;186
5;84;158738;139686;90663;472;5221;815133;185
5;85;158286;140316;907941;4724;52275;81485;184
5;86;158524;140272;907478;4729;52221;814828;183
5;87;158863;139965;906405;472;52254;81577;182
5;88;158861;140056;906571;4709;52295;814973;181
5;89;15800;139909;906381;4718;52233;815202;180
5;90;158726;139829;907424;4718;52232;815157;179
5;91;158488;139786;906654;473;52269;815187;178
5;92;158487;139748;90735;4719;52291;815593;177
5;93;158611;140784;906704;4723;52239;814716;176
5;94;158966;140246;90713;4726;52237;814807;175
5;95;158093;139489;906986;4735;52212;815157;174
5;96;158017;140338;907189;4717;52242;814704;173
5;97;158056;140369;907881;4714;52236;814962;172
5;98;158193;139522;90631;472;52218;815502;171
5;99;159108;139143;907841;4718;52254;815057;170
5;100;158575;139744;907149;4717;52276;815436;169
